SITE,DATE,HORA,PM10
Carvajal,7/12/2013,3,37
Carvajal,7/12/2013,4,36
Carvajal,7/12/2013,5,36
Carvajal,7/12/2013,6,36
Carvajal,7/12/2013,7,36
Carvajal,7/12/2013,8,36
Carvajal,7/12/2013,9,36
Carvajal,7/12/2013,10,37
Carvajal,7/12/2013,11,36
Carvajal,7/12/2013,12,35
Carvajal,7/12/2013,13,35
Carvajal,7/12/2013,14,35
Carvajal,7/12/2013,15,48
Carvajal,7/12/2013,16,66
Carvajal,7/12/2013,17,48
Carvajal,7/12/2013,18,39
Carvajal,7/12/2013,19,0
Carvajal,7/12/2013,20,0
Carvajal,7/12/2013,21,0
Carvajal,7/12/2013,22,0
Carvajal,7/12/2013,23,0
Carvajal,7/12/2013,24,0
Carvajal,8/12/2013,1,0
Carvajal,8/12/2013,2,0
Carvajal,8/12/2013,3,0
Carvajal,8/12/2013,4,0
Carvajal,8/12/2013,5,0
Carvajal,8/12/2013,6,0
Carvajal,8/12/2013,7,0
Carvajal,8/12/2013,8,0
Carvajal,8/12/2013,9,0
Carvajal,8/12/2013,10,0
Carvajal,8/12/2013,11,0
Carvajal,8/12/2013,12,0
Carvajal,8/12/2013,13,0
Carvajal,8/12/2013,14,0
Carvajal,8/12/2013,15,0
Carvajal,8/12/2013,16,0
Carvajal,8/12/2013,17,0
Carvajal,8/12/2013,18,33
Carvajal,8/12/2013,19,29
Carvajal,8/12/2013,20,25
Carvajal,8/12/2013,21,25
Carvajal,8/12/2013,22,25
Carvajal,8/12/2013,23,25
Carvajal,8/12/2013,24,25
Carvajal,9/12/2013,1,26
Carvajal,9/12/2013,2,27
Carvajal,9/12/2013,3,27
Carvajal,9/12/2013,4,27
Carvajal,9/12/2013,5,27
Carvajal,9/12/2013,6,27
Carvajal,9/12/2013,7,28
Carvajal,9/12/2013,8,29
Carvajal,9/12/2013,9,30
Carvajal,9/12/2013,10,30
Carvajal,9/12/2013,11,30
Carvajal,9/12/2013,12,31
Carvajal,9/12/2013,13,32
Carvajal,9/12/2013,14,43
Carvajal,9/12/2013,15,54
Carvajal,9/12/2013,16,64
Carvajal,9/12/2013,17,69
Carvajal,9/12/2013,18,60
Carvajal,9/12/2013,19,57
Carvajal,9/12/2013,20,51
Carvajal,9/12/2013,21,39
Carvajal,9/12/2013,22,35
Carvajal,9/12/2013,23,36
Carvajal,9/12/2013,24,36
Carvajal,10/12/2013,1,35
Carvajal,10/12/2013,2,35
Carvajal,10/12/2013,3,35
Carvajal,10/12/2013,4,35
Carvajal,10/12/2013,5,34
Carvajal,10/12/2013,6,34
Carvajal,10/12/2013,7,34
Carvajal,10/12/2013,8,33
Carvajal,10/12/2013,9,32
Carvajal,10/12/2013,10,32
Carvajal,10/12/2013,11,33
Carvajal,10/12/2013,12,33
Carvajal,10/12/2013,13,39
Carvajal,10/12/2013,14,67
Carvajal,10/12/2013,15,73
Carvajal,10/12/2013,16,78
Carvajal,10/12/2013,17,0
Carvajal,10/12/2013,18,33
Carvajal,10/12/2013,19,33
Carvajal,10/12/2013,20,32
Carvajal,10/12/2013,21,32
Carvajal,10/12/2013,22,31
Carvajal,10/12/2013,23,31
Carvajal,10/12/2013,24,31
Carvajal,11/12/2013,1,32
Carvajal,11/12/2013,2,33
Carvajal,11/12/2013,3,33
Carvajal,11/12/2013,4,34
Carvajal,11/12/2013,5,34
Carvajal,11/12/2013,6,34
Carvajal,11/12/2013,7,34
Carvajal,11/12/2013,8,0
Carvajal,11/12/2013,9,34
Carvajal,11/12/2013,10,35
Carvajal,11/12/2013,11,34
Carvajal,11/12/2013,12,34
Carvajal,11/12/2013,13,33
Carvajal,11/12/2013,14,37
Carvajal,11/12/2013,15,38
Carvajal,11/12/2013,16,42
Carvajal,11/12/2013,17,40
Carvajal,11/12/2013,18,34
Carvajal,11/12/2013,19,31
Carvajal,11/12/2013,20,31
Carvajal,11/12/2013,21,31
Carvajal,11/12/2013,22,31
Carvajal,11/12/2013,23,31
Carvajal,11/12/2013,24,31
Carvajal,12/12/2013,1,31
Carvajal,12/12/2013,2,32
Carvajal,12/12/2013,3,32
Carvajal,12/12/2013,4,32
Carvajal,12/12/2013,5,32
Carvajal,12/12/2013,6,33
Carvajal,12/12/2013,7,33
Carvajal,12/12/2013,8,34
Carvajal,12/12/2013,9,34
Carvajal,12/12/2013,10,34
Carvajal,12/12/2013,11,34
Carvajal,12/12/2013,12,35
Carvajal,12/12/2013,13,41
Carvajal,12/12/2013,14,56
Carvajal,12/12/2013,15,63
Carvajal,12/12/2013,16,60
Carvajal,12/12/2013,17,50
Carvajal,12/12/2013,18,40
Carvajal,12/12/2013,19,39
Carvajal,12/12/2013,20,39
Carvajal,12/12/2013,21,39
Carvajal,12/12/2013,22,40
Carvajal,12/12/2013,23,40
Carvajal,12/12/2013,24,39
Carvajal,13/12/2013,1,39
Carvajal,13/12/2013,2,39
Carvajal,13/12/2013,3,39
Carvajal,13/12/2013,4,39
Carvajal,13/12/2013,5,39
Carvajal,13/12/2013,6,38
Carvajal,13/12/2013,7,38
Carvajal,13/12/2013,8,38
Carvajal,13/12/2013,9,39
Carvajal,13/12/2013,10,39
Carvajal,13/12/2013,11,39
Carvajal,13/12/2013,12,39
Carvajal,13/12/2013,13,40
Carvajal,13/12/2013,14,59
Carvajal,13/12/2013,15,69
Carvajal,13/12/2013,16,65
Carvajal,13/12/2013,17,38
Carvajal,13/12/2013,18,38
Carvajal,13/12/2013,19,51
Carvajal,13/12/2013,20,39
Carvajal,13/12/2013,21,0
Carvajal,13/12/2013,22,41
Carvajal,13/12/2013,23,41
Carvajal,13/12/2013,24,42
Carvajal,14/12/2013,1,43
Carvajal,14/12/2013,2,44
Carvajal,14/12/2013,3,45
Carvajal,14/12/2013,4,46
Carvajal,14/12/2013,5,47
Carvajal,14/12/2013,6,49
Carvajal,14/12/2013,7,51
Carvajal,14/12/2013,8,51
Carvajal,14/12/2013,9,52
Carvajal,14/12/2013,10,52
Carvajal,14/12/2013,11,52
Carvajal,14/12/2013,12,53
Carvajal,14/12/2013,13,64
Carvajal,14/12/2013,14,91
Carvajal,14/12/2013,15,106
Carvajal,14/12/2013,16,71
Carvajal,14/12/2013,17,63
Carvajal,14/12/2013,18,55
Carvajal,14/12/2013,19,55
Carvajal,14/12/2013,20,56
Carvajal,14/12/2013,21,55
Carvajal,14/12/2013,22,55
Carvajal,14/12/2013,23,55
Carvajal,14/12/2013,24,55
Carvajal,15/12/2013,1,55
Carvajal,15/12/2013,2,55
Carvajal,15/12/2013,3,55
Carvajal,15/12/2013,4,55
Carvajal,15/12/2013,5,55
Carvajal,15/12/2013,6,55
Carvajal,15/12/2013,7,54
Carvajal,15/12/2013,8,54
Carvajal,15/12/2013,9,54
Carvajal,15/12/2013,10,53
Carvajal,15/12/2013,11,53
Carvajal,15/12/2013,12,54
Carvajal,15/12/2013,13,54
Carvajal,15/12/2013,14,81
Carvajal,15/12/2013,15,75
Carvajal,15/12/2013,16,54
Carvajal,15/12/2013,17,53
Carvajal,15/12/2013,18,53
Carvajal,15/12/2013,19,52
Carvajal,15/12/2013,20,52
Carvajal,15/12/2013,21,52
Carvajal,15/12/2013,22,52
Carvajal,15/12/2013,23,52
Carvajal,15/12/2013,24,52
Carvajal,16/12/2013,1,51
Carvajal,16/12/2013,2,51
Carvajal,16/12/2013,3,51
Carvajal,16/12/2013,4,51
Carvajal,16/12/2013,5,51
Carvajal,16/12/2013,6,51
Carvajal,16/12/2013,7,52
Carvajal,16/12/2013,8,52
Carvajal,16/12/2013,9,52
Carvajal,16/12/2013,10,52
Carvajal,16/12/2013,11,52
Carvajal,16/12/2013,12,52
Carvajal,16/12/2013,13,52
Carvajal,16/12/2013,14,52
Carvajal,16/12/2013,15,54
Carvajal,16/12/2013,16,53
Carvajal,16/12/2013,17,55
Carvajal,16/12/2013,18,53
Carvajal,16/12/2013,19,53
Carvajal,16/12/2013,20,54
Carvajal,16/12/2013,21,54
Carvajal,16/12/2013,22,55
Carvajal,16/12/2013,23,55
Carvajal,16/12/2013,24,56
Carvajal,17/12/2013,1,56
Carvajal,17/12/2013,2,56
Carvajal,17/12/2013,3,55
Carvajal,17/12/2013,4,55
Carvajal,17/12/2013,5,54
Carvajal,17/12/2013,6,53
Carvajal,17/12/2013,7,53
Carvajal,17/12/2013,8,53
Carvajal,17/12/2013,9,52
Carvajal,17/12/2013,10,52
Carvajal,17/12/2013,11,52
Carvajal,17/12/2013,12,52
Carvajal,17/12/2013,13,52
Carvajal,17/12/2013,14,52
Carvajal,17/12/2013,15,51
Carvajal,17/12/2013,16,51
Carvajal,17/12/2013,17,51
Carvajal,17/12/2013,18,51
Carvajal,17/12/2013,19,51
Carvajal,17/12/2013,20,50
Carvajal,17/12/2013,21,50
Carvajal,17/12/2013,22,49
Carvajal,17/12/2013,23,48
Carvajal,17/12/2013,24,49
Carvajal,18/12/2013,1,48
Carvajal,18/12/2013,2,47
Carvajal,18/12/2013,3,47
Carvajal,18/12/2013,4,47
Carvajal,18/12/2013,5,47
Carvajal,18/12/2013,6,46
Carvajal,18/12/2013,7,46
Carvajal,18/12/2013,8,45
Carvajal,18/12/2013,9,45
Carvajal,18/12/2013,10,45
Carvajal,18/12/2013,11,44
Carvajal,18/12/2013,12,44
Carvajal,18/12/2013,13,54
Carvajal,18/12/2013,14,55
Carvajal,18/12/2013,15,52
Carvajal,18/12/2013,16,63
Carvajal,18/12/2013,17,54
Carvajal,18/12/2013,18,43
Carvajal,18/12/2013,19,43
Carvajal,18/12/2013,20,43
Carvajal,18/12/2013,21,41
Carvajal,18/12/2013,22,41
Carvajal,18/12/2013,23,41
Carvajal,18/12/2013,24,39
Carvajal,19/12/2013,1,39
Carvajal,19/12/2013,2,40
Carvajal,19/12/2013,3,41
Carvajal,19/12/2013,4,43
Carvajal,19/12/2013,5,44
Carvajal,19/12/2013,6,44
Carvajal,19/12/2013,7,45
Carvajal,19/12/2013,8,45
Carvajal,19/12/2013,9,45
Carvajal,19/12/2013,10,45
Carvajal,19/12/2013,11,45
Carvajal,19/12/2013,12,45
Carvajal,19/12/2013,13,55
Carvajal,19/12/2013,14,58
Carvajal,19/12/2013,15,59
Carvajal,19/12/2013,16,75
Carvajal,19/12/2013,17,83
Carvajal,19/12/2013,18,0
Carvajal,19/12/2013,19,0
Carvajal,19/12/2013,20,0
Carvajal,19/12/2013,21,0
Carvajal,19/12/2013,22,0
Carvajal,19/12/2013,23,0
Carvajal,19/12/2013,24,0
Carvajal,20/12/2013,1,0
Carvajal,20/12/2013,2,0
Carvajal,20/12/2013,3,0
Carvajal,20/12/2013,4,0
Carvajal,20/12/2013,5,0
Carvajal,20/12/2013,6,0
Carvajal,20/12/2013,7,0
Carvajal,20/12/2013,8,0
Carvajal,20/12/2013,9,0
Carvajal,20/12/2013,10,0
Carvajal,20/12/2013,11,0
Carvajal,20/12/2013,12,32
Carvajal,20/12/2013,13,31
Carvajal,20/12/2013,14,29
Carvajal,20/12/2013,15,29
Carvajal,20/12/2013,16,0
Carvajal,20/12/2013,17,32
Carvajal,20/12/2013,18,26
Carvajal,20/12/2013,19,26
Carvajal,20/12/2013,20,26
Carvajal,20/12/2013,21,26
Carvajal,20/12/2013,22,27
Carvajal,20/12/2013,23,28
Carvajal,20/12/2013,24,28
Carvajal,21/12/2013,1,28
Carvajal,21/12/2013,2,29
Carvajal,21/12/2013,3,31
Carvajal,21/12/2013,4,31
Carvajal,21/12/2013,5,32
Carvajal,21/12/2013,6,33
Carvajal,21/12/2013,7,33
Carvajal,21/12/2013,8,34
Carvajal,21/12/2013,9,34
Carvajal,21/12/2013,10,34
Carvajal,21/12/2013,11,34
Carvajal,21/12/2013,12,34
Carvajal,21/12/2013,13,35
Carvajal,21/12/2013,14,43
Carvajal,21/12/2013,15,64
Carvajal,21/12/2013,16,88
Carvajal,21/12/2013,17,94
Carvajal,21/12/2013,18,38
Carvajal,21/12/2013,19,74
Carvajal,21/12/2013,20,68
Carvajal,21/12/2013,21,39
Carvajal,21/12/2013,22,38
Carvajal,21/12/2013,23,37
Carvajal,21/12/2013,24,36
Carvajal,22/12/2013,1,36
Carvajal,22/12/2013,2,35
Carvajal,22/12/2013,3,34
Carvajal,22/12/2013,4,34
Carvajal,22/12/2013,5,34
Carvajal,22/12/2013,6,34
Carvajal,22/12/2013,7,35
Carvajal,22/12/2013,8,35
Carvajal,22/12/2013,9,0
Carvajal,22/12/2013,10,0
Carvajal,22/12/2013,11,0
Carvajal,22/12/2013,12,34
Carvajal,22/12/2013,13,44
Carvajal,22/12/2013,14,51
Carvajal,22/12/2013,15,54
Carvajal,22/12/2013,16,65
Carvajal,22/12/2013,17,33
Carvajal,22/12/2013,18,64
Carvajal,22/12/2013,19,40
Carvajal,22/12/2013,20,40
Carvajal,22/12/2013,21,32
Carvajal,22/12/2013,22,33
Carvajal,22/12/2013,23,34
Carvajal,22/12/2013,24,36
Carvajal,23/12/2013,1,38
Carvajal,23/12/2013,2,39
Carvajal,23/12/2013,3,41
Carvajal,23/12/2013,4,42
Carvajal,23/12/2013,5,42
Carvajal,23/12/2013,6,42
Carvajal,23/12/2013,7,42
Carvajal,23/12/2013,8,42
Carvajal,23/12/2013,9,43
Carvajal,23/12/2013,10,45
Carvajal,23/12/2013,11,46
Carvajal,23/12/2013,12,45
Carvajal,23/12/2013,13,56
Carvajal,23/12/2013,14,72
Carvajal,23/12/2013,15,87
Carvajal,23/12/2013,16,49
Carvajal,23/12/2013,17,62
Carvajal,23/12/2013,18,63
Carvajal,23/12/2013,19,53
Carvajal,23/12/2013,20,52
Carvajal,23/12/2013,21,52
Carvajal,23/12/2013,22,53
Carvajal,23/12/2013,23,53
Carvajal,23/12/2013,24,53
Carvajal,24/12/2013,1,52
Carvajal,24/12/2013,2,52
Carvajal,24/12/2013,3,52
Carvajal,24/12/2013,4,52
Carvajal,24/12/2013,5,53
Carvajal,24/12/2013,6,0
Carvajal,24/12/2013,7,0
Carvajal,24/12/2013,8,0
Carvajal,24/12/2013,9,0
Carvajal,24/12/2013,10,0
Carvajal,24/12/2013,11,0
Carvajal,24/12/2013,12,0
Carvajal,24/12/2013,13,0
Carvajal,24/12/2013,14,0
Carvajal,24/12/2013,15,0
Carvajal,24/12/2013,16,0
Carvajal,24/12/2013,17,0
Carvajal,24/12/2013,18,0
Carvajal,24/12/2013,19,0
Carvajal,24/12/2013,20,44
Carvajal,24/12/2013,21,31
Carvajal,24/12/2013,22,24
Carvajal,24/12/2013,23,26
Carvajal,24/12/2013,24,27
Carvajal,25/12/2013,1,28
Carvajal,25/12/2013,2,30
Carvajal,25/12/2013,3,31
Carvajal,25/12/2013,4,32
Carvajal,25/12/2013,5,32
Carvajal,25/12/2013,6,33
Carvajal,25/12/2013,7,34
Carvajal,25/12/2013,8,35
Carvajal,25/12/2013,9,36
Carvajal,25/12/2013,10,37
Carvajal,25/12/2013,11,38
Carvajal,25/12/2013,12,39
Carvajal,25/12/2013,13,40
Carvajal,25/12/2013,14,40
Carvajal,25/12/2013,15,52
Carvajal,25/12/2013,16,51
Carvajal,25/12/2013,17,47
Carvajal,25/12/2013,18,41
Carvajal,25/12/2013,19,42
Carvajal,25/12/2013,20,43
Carvajal,25/12/2013,21,43
Carvajal,25/12/2013,22,42
Carvajal,25/12/2013,23,42
Carvajal,25/12/2013,24,42
Carvajal,26/12/2013,1,43
Carvajal,26/12/2013,2,43
Carvajal,26/12/2013,3,43
Carvajal,26/12/2013,4,44
Carvajal,26/12/2013,5,45
Carvajal,26/12/2013,6,46
Carvajal,26/12/2013,7,46
Carvajal,26/12/2013,8,46
Carvajal,26/12/2013,9,46
Carvajal,26/12/2013,10,46
Carvajal,26/12/2013,11,46
Carvajal,26/12/2013,12,47
Carvajal,26/12/2013,13,48
Carvajal,26/12/2013,14,63
Carvajal,26/12/2013,15,60
Carvajal,26/12/2013,16,65
Carvajal,26/12/2013,17,68
Carvajal,26/12/2013,18,48
Carvajal,26/12/2013,19,48
Carvajal,26/12/2013,20,49
Carvajal,26/12/2013,21,49
Carvajal,26/12/2013,22,49
Carvajal,26/12/2013,23,49
Carvajal,26/12/2013,24,48
Carvajal,27/12/2013,1,48
Carvajal,27/12/2013,2,47
Carvajal,27/12/2013,3,47
Carvajal,27/12/2013,4,46
Carvajal,27/12/2013,5,45
Carvajal,27/12/2013,6,44
Carvajal,27/12/2013,7,43
Carvajal,27/12/2013,8,42
Carvajal,27/12/2013,9,42
Carvajal,27/12/2013,10,41
Carvajal,27/12/2013,11,41
Carvajal,27/12/2013,12,41
Carvajal,27/12/2013,13,40
Carvajal,27/12/2013,14,47
Carvajal,27/12/2013,15,49
Carvajal,27/12/2013,16,46
Carvajal,27/12/2013,17,38
Carvajal,27/12/2013,18,39
Carvajal,27/12/2013,19,40
Carvajal,27/12/2013,20,40
Carvajal,27/12/2013,21,41
Carvajal,27/12/2013,22,42
Carvajal,27/12/2013,23,42
Carvajal,27/12/2013,24,43
Carvajal,28/12/2013,1,43
Carvajal,28/12/2013,2,43
Carvajal,28/12/2013,3,44
Carvajal,28/12/2013,4,44
Carvajal,28/12/2013,5,45
Carvajal,28/12/2013,6,45
Carvajal,28/12/2013,7,45
Carvajal,28/12/2013,8,45
Carvajal,28/12/2013,9,44
Carvajal,28/12/2013,10,43
Carvajal,28/12/2013,11,43
Carvajal,28/12/2013,12,43
Carvajal,28/12/2013,13,43
Carvajal,28/12/2013,14,47
Carvajal,28/12/2013,15,45
Carvajal,28/12/2013,16,45
Carvajal,28/12/2013,17,45
Carvajal,28/12/2013,18,42
Carvajal,28/12/2013,19,41
Carvajal,28/12/2013,20,41
Carvajal,28/12/2013,21,41
Carvajal,28/12/2013,22,40
Carvajal,28/12/2013,23,41
Carvajal,28/12/2013,24,41
Carvajal,29/12/2013,1,42
Carvajal,29/12/2013,2,42
Carvajal,29/12/2013,3,43
Carvajal,29/12/2013,4,43
Carvajal,29/12/2013,5,44
Carvajal,29/12/2013,6,44
Carvajal,29/12/2013,7,45
Carvajal,29/12/2013,8,44
Carvajal,29/12/2013,9,45
Carvajal,29/12/2013,10,47
Carvajal,29/12/2013,11,48
Carvajal,29/12/2013,12,49
Carvajal,29/12/2013,13,49
Carvajal,29/12/2013,14,49
Carvajal,29/12/2013,15,50
Carvajal,29/12/2013,16,50
Carvajal,29/12/2013,17,50
Carvajal,29/12/2013,18,49
Carvajal,29/12/2013,19,50
Carvajal,29/12/2013,20,49
Carvajal,29/12/2013,21,48
Carvajal,29/12/2013,22,47
Carvajal,29/12/2013,23,46
Carvajal,29/12/2013,24,46
Carvajal,30/12/2013,1,44
Carvajal,30/12/2013,2,43
Carvajal,30/12/2013,3,43
Carvajal,30/12/2013,4,42
Carvajal,30/12/2013,5,41
Carvajal,30/12/2013,6,41
Carvajal,30/12/2013,7,40
Carvajal,30/12/2013,8,40
Carvajal,30/12/2013,9,40
Carvajal,30/12/2013,10,39
Carvajal,30/12/2013,11,40
Carvajal,30/12/2013,12,41
Carvajal,30/12/2013,13,43
Carvajal,30/12/2013,14,55
Carvajal,30/12/2013,15,52
Carvajal,30/12/2013,16,44
Carvajal,30/12/2013,17,55
Carvajal,30/12/2013,18,62
Carvajal,30/12/2013,19,48
Carvajal,30/12/2013,20,49
Carvajal,30/12/2013,21,50
Carvajal,30/12/2013,22,51
Carvajal,30/12/2013,23,52
Carvajal,30/12/2013,24,53
Carvajal,31/12/2013,1,53
Carvajal,31/12/2013,2,53
Carvajal,31/12/2013,3,53
Carvajal,31/12/2013,4,53
Carvajal,31/12/2013,5,53
Carvajal,31/12/2013,6,53
Carvajal,31/12/2013,7,54
Carvajal,31/12/2013,8,54
Carvajal,31/12/2013,9,54
Carvajal,31/12/2013,10,53
Carvajal,31/12/2013,11,53
Carvajal,31/12/2013,12,53
Carvajal,31/12/2013,13,52
Carvajal,31/12/2013,14,53
Carvajal,31/12/2013,15,54
Carvajal,31/12/2013,16,51
Carvajal,31/12/2013,17,50
Carvajal,31/12/2013,18,49
Carvajal,31/12/2013,19,48
Carvajal,31/12/2013,20,46
Carvajal,31/12/2013,21,45
Carvajal,31/12/2013,22,44
Carvajal,31/12/2013,23,43
Carvajal,31/12/2013,24,42
Carvajal,1/01/2014,1,42
Carvajal,1/01/2014,2,42
Carvajal,1/01/2014,3,42
Carvajal,1/01/2014,4,42
Carvajal,1/01/2014,5,42
Carvajal,1/01/2014,6,42
Carvajal,1/01/2014,7,41
Carvajal,1/01/2014,8,41
Carvajal,1/01/2014,9,40
Carvajal,1/01/2014,10,39
Carvajal,1/01/2014,11,38
Carvajal,1/01/2014,12,38
Carvajal,1/01/2014,13,39
Carvajal,1/01/2014,14,37
Carvajal,1/01/2014,15,37
Carvajal,1/01/2014,16,42
Carvajal,1/01/2014,17,46
Carvajal,1/01/2014,18,55
Carvajal,1/01/2014,19,49
Carvajal,1/01/2014,20,41
Carvajal,1/01/2014,21,35
Carvajal,1/01/2014,22,35
Carvajal,1/01/2014,23,35
Carvajal,1/01/2014,24,33
Carvajal,2/01/2014,1,32
Carvajal,2/01/2014,2,32
Carvajal,2/01/2014,3,31
Carvajal,2/01/2014,4,31
Carvajal,2/01/2014,5,31
Carvajal,2/01/2014,6,31
Carvajal,2/01/2014,7,31
Carvajal,2/01/2014,8,31
Carvajal,2/01/2014,9,32
Carvajal,2/01/2014,10,32
Carvajal,2/01/2014,11,33
Carvajal,2/01/2014,12,33
Carvajal,2/01/2014,13,44
Carvajal,2/01/2014,14,52
Carvajal,2/01/2014,15,46
Carvajal,2/01/2014,16,39
Carvajal,2/01/2014,17,51
Carvajal,2/01/2014,18,60
Carvajal,2/01/2014,19,54
Carvajal,2/01/2014,20,49
Carvajal,2/01/2014,21,36
Carvajal,2/01/2014,22,37
Carvajal,2/01/2014,23,37
Carvajal,2/01/2014,24,38
Carvajal,3/01/2014,1,39
Carvajal,3/01/2014,2,40
Carvajal,3/01/2014,3,41
Carvajal,3/01/2014,4,41
Carvajal,3/01/2014,5,41
Carvajal,3/01/2014,6,41
Carvajal,3/01/2014,7,40
Cazuca,3/01/2014,8,39
Cazuca,3/01/2014,9,39
Cazuca,3/01/2014,10,40
Cazuca,3/01/2014,11,40
Cazuca,3/01/2014,12,41
Cazuca,3/01/2014,13,42
Cazuca,3/01/2014,14,49
Cazuca,3/01/2014,15,52
Cazuca,3/01/2014,16,59
Cazuca,3/01/2014,17,60
Cazuca,3/01/2014,18,51
Cazuca,3/01/2014,19,41
Cazuca,3/01/2014,20,39
Cazuca,3/01/2014,21,37
Cazuca,3/01/2014,22,36
Cazuca,3/01/2014,23,36
Cazuca,3/01/2014,24,35
Cazuca,4/01/2014,1,34
Cazuca,4/01/2014,2,33
Cazuca,4/01/2014,3,32
Cazuca,4/01/2014,4,32
Cazuca,4/01/2014,5,32
Cazuca,4/01/2014,6,32
Cazuca,4/01/2014,7,33
Cazuca,4/01/2014,8,34
Cazuca,4/01/2014,9,33
Cazuca,4/01/2014,10,33
Cazuca,4/01/2014,11,33
Cazuca,4/01/2014,12,32
Cazuca,4/01/2014,13,35
Cazuca,4/01/2014,14,44
Cazuca,4/01/2014,15,30
Cazuca,4/01/2014,16,29
Cazuca,4/01/2014,17,28
Cazuca,4/01/2014,18,29
Cazuca,4/01/2014,19,29
Cazuca,4/01/2014,20,30
Cazuca,4/01/2014,21,30
Cazuca,4/01/2014,22,30
Cazuca,4/01/2014,23,30
Cazuca,4/01/2014,24,30
Cazuca,5/01/2014,1,30
Cazuca,5/01/2014,2,31
Cazuca,5/01/2014,3,32
Cazuca,5/01/2014,4,33
Cazuca,5/01/2014,5,34
Cazuca,5/01/2014,6,34
Cazuca,5/01/2014,7,34
Cazuca,5/01/2014,8,34
Cazuca,5/01/2014,9,35
Cazuca,5/01/2014,10,35
Cazuca,5/01/2014,11,35
Cazuca,5/01/2014,12,35
Cazuca,5/01/2014,13,36
Cazuca,5/01/2014,14,50
Cazuca,5/01/2014,15,50
Cazuca,5/01/2014,16,51
Cazuca,5/01/2014,17,59
Cazuca,5/01/2014,18,59
Cazuca,5/01/2014,19,54
Cazuca,5/01/2014,20,40
Cazuca,5/01/2014,21,40
Cazuca,5/01/2014,22,40
Cazuca,5/01/2014,23,40
Cazuca,5/01/2014,24,39
Cazuca,6/01/2014,1,39
Cazuca,6/01/2014,2,39
Cazuca,6/01/2014,3,39
Cazuca,6/01/2014,4,39
Cazuca,6/01/2014,5,39
Cazuca,6/01/2014,6,39
Cazuca,6/01/2014,7,39
Cazuca,6/01/2014,8,39
Cazuca,6/01/2014,9,39
Cazuca,6/01/2014,10,40
Cazuca,6/01/2014,11,40
Cazuca,6/01/2014,12,40
Cazuca,6/01/2014,13,39
Cazuca,6/01/2014,14,39
Cazuca,6/01/2014,15,38
Cazuca,6/01/2014,16,50
Cazuca,6/01/2014,17,49
Cazuca,6/01/2014,18,0
Cazuca,6/01/2014,19,0
Cazuca,6/01/2014,20,0
Cazuca,6/01/2014,21,0
Cazuca,6/01/2014,22,0
Cazuca,6/01/2014,23,0
Cazuca,6/01/2014,24,0
Cazuca,7/01/2014,1,0
Cazuca,7/01/2014,2,0
Cazuca,7/01/2014,3,0
Cazuca,7/01/2014,4,0
Cazuca,7/01/2014,5,0
Cazuca,7/01/2014,6,0
Cazuca,7/01/2014,7,0
Cazuca,7/01/2014,8,0
Cazuca,7/01/2014,9,0
Cazuca,7/01/2014,10,0
Cazuca,7/01/2014,11,0
Cazuca,7/01/2014,12,33
Cazuca,7/01/2014,13,0
Cazuca,7/01/2014,14,48
Cazuca,7/01/2014,15,76
Cazuca,7/01/2014,16,69
Cazuca,7/01/2014,17,42
Cazuca,7/01/2014,18,39
Cazuca,7/01/2014,19,35
Cazuca,7/01/2014,20,34
Cazuca,7/01/2014,21,34
Cazuca,7/01/2014,22,35
Cazuca,7/01/2014,23,35
Cazuca,7/01/2014,24,35
Cazuca,8/01/2014,1,35
Cazuca,8/01/2014,2,36
Cazuca,8/01/2014,3,36
Cazuca,8/01/2014,4,37
Cazuca,8/01/2014,5,38
Cazuca,8/01/2014,6,38
Cazuca,8/01/2014,7,39
Cazuca,8/01/2014,8,41
Cazuca,8/01/2014,9,42
Cazuca,8/01/2014,10,43
Cazuca,8/01/2014,11,44
Cazuca,8/01/2014,12,44
Cazuca,8/01/2014,13,44
Cazuca,8/01/2014,14,63
Cazuca,8/01/2014,15,83
Cazuca,8/01/2014,16,46
Cazuca,8/01/2014,17,46
Cazuca,8/01/2014,18,54
Cazuca,8/01/2014,19,53
Cazuca,8/01/2014,20,47
Cazuca,8/01/2014,21,47
Cazuca,8/01/2014,22,0
Cazuca,8/01/2014,23,0
Cazuca,8/01/2014,24,0
Cazuca,9/01/2014,1,0
Cazuca,9/01/2014,2,0
Cazuca,9/01/2014,3,0
Cazuca,9/01/2014,4,0
Cazuca,9/01/2014,5,0
Cazuca,9/01/2014,6,0
Cazuca,9/01/2014,7,0
Cazuca,9/01/2014,8,53
Cazuca,9/01/2014,9,53
Cazuca,9/01/2014,10,53
Cazuca,9/01/2014,11,53
Cazuca,9/01/2014,12,53
Cazuca,9/01/2014,13,53
Cazuca,9/01/2014,14,53
Cazuca,9/01/2014,15,53
Cazuca,9/01/2014,16,53
Cazuca,9/01/2014,17,53
Cazuca,9/01/2014,18,53
Cazuca,9/01/2014,19,53
Cazuca,9/01/2014,20,53
Cazuca,9/01/2014,21,53
Cazuca,9/01/2014,22,52
Cazuca,9/01/2014,23,51
Cazuca,9/01/2014,24,51
Cazuca,10/01/2014,1,50
Cazuca,10/01/2014,2,48
Cazuca,10/01/2014,3,46
Cazuca,10/01/2014,4,45
Cazuca,10/01/2014,5,45
Cazuca,10/01/2014,6,43
Cazuca,10/01/2014,7,41
Cazuca,10/01/2014,8,39
